Area Abbreviation,Area Code,Area,Item Code,Item,Element Code,Element,Unit,latitude,longitude,year,quantity
CHN,41,"China, mainland",2775,Aquatic Plants,5142,Food,1000 tonnes,35.86,104.2,1987,1175
EGY,59,Egypt,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,26.82,30.8,1987,12337
EGY,59,Egypt,2918,Vegetables,5142,Food,1000 tonnes,26.82,30.8,1987,9585
ESP,203,Spain,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,40.46,-3.75,1987,13973
IDN,101,Indonesia,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-0.79,113.92,1987,29839
IDN,101,Indonesia,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,-0.79,113.92,1987,24175
IDN,101,Indonesia,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,-0.79,113.92,1987,4818
IND,100,India,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,20.59,78.96,1987,126697
IND,100,India,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,20.59,78.96,1987,41110
IND,100,India,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,20.59,78.96,1987,41110
IND,100,India,2918,Vegetables,5142,Food,1000 tonnes,20.59,78.96,1987,42515
IND,100,India,2511,Wheat and products,5142,Food,1000 tonnes,20.59,78.96,1987,45134
IND,100,India,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,20.59,78.96,1987,58459
IND,100,India,2605,"Vegetables, Other",5142,Food,1000 tonnes,20.59,78.96,1987,37932
IND,100,India,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,20.59,78.96,1987,23403
IND,100,India,2907,Starchy Roots,5142,Food,1000 tonnes,20.59,78.96,1987,15144
IND,100,India,2531,Potatoes and products,5142,Food,1000 tonnes,20.59,78.96,1987,9155
IND,100,India,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,20.59,78.96,1987,9717
IND,100,India,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,20.59,78.96,1987,14605
IND,100,India,2615,Bananas,5142,Food,1000 tonnes,20.59,78.96,1987,4733
IND,100,India,2625,"Fruits, Other",5142,Food,1000 tonnes,20.59,78.96,1987,14955
IND,100,India,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,20.59,78.96,1987,4669
IND,100,India,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,20.59,78.96,1987,4669
IND,100,India,2601,Tomatoes and products,5142,Food,1000 tonnes,20.59,78.96,1987,2148
IRN,102,Iran (Islamic Republic of),2918,Vegetables,5142,Food,1000 tonnes,32.43,53.69,1987,7629
IRN,102,Iran (Islamic Republic of),2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,32.43,53.69,1987,9955
IRN,102,Iran (Islamic Republic of),2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,32.43,53.69,1987,5106
MEX,138,Mexico,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,23.63,-102.55,1987,11806
MEX,138,Mexico,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,23.63,-102.55,1987,13804
NGA,159,Nigeria,2907,Starchy Roots,5142,Food,1000 tonnes,9.08,8.68,1987,9389
NGA,159,Nigeria,2907,Starchy Roots,5521,Feed,1000 tonnes,9.08,8.68,1987,5642
NGA,159,Nigeria,2532,Cassava and products,5521,Feed,1000 tonnes,9.08,8.68,1987,4662
NGA,159,Nigeria,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,9.08,8.68,1987,10957
NGA,159,Nigeria,2532,Cassava and products,5142,Food,1000 tonnes,9.08,8.68,1987,7511
NGA,159,Nigeria,2535,Yams,5142,Food,1000 tonnes,9.08,8.68,1987,1710
PAK,165,Pakistan,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,30.38,69.35,1987,10761
PAK,165,Pakistan,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,30.38,69.35,1987,10761
PAK,165,Pakistan,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,30.38,69.35,1987,14062
PAK,165,Pakistan,2511,Wheat and products,5142,Food,1000 tonnes,30.38,69.35,1987,11284
PHL,171,Philippines,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,12.88,121.77,1987,7260
TUR,223,Turkey,2918,Vegetables,5142,Food,1000 tonnes,38.96,35.24,1987,10259
USA,231,United States of America,2514,Maize and products,5521,Feed,1000 tonnes,37.09,-95.71,1987,121647
USA,231,United States of America,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,37.09,-95.71,1987,154817
USA,231,United States of America,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,37.09,-95.71,1987,64812
USA,231,United States of America,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,37.09,-95.71,1987,64812
USA,231,United States of America,2918,Vegetables,5142,Food,1000 tonnes,37.09,-95.71,1987,27967
USA,231,United States of America,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,37.09,-95.71,1987,24949
USA,231,United States of America,2943,Meat,5142,Food,1000 tonnes,37.09,-95.71,1987,27472
USA,231,United States of America,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,37.09,-95.71,1987,31785
USA,231,United States of America,2924,Alcoholic Beverages,5142,Food,1000 tonnes,37.09,-95.71,1987,27757
USA,231,United States of America,2511,Wheat and products,5142,Food,1000 tonnes,37.09,-95.71,1987,19308
USA,231,United States of America,2734,Poultry Meat,5142,Food,1000 tonnes,37.09,-95.71,1987,8528
USA,231,United States of America,2656,Beer,5142,Food,1000 tonnes,37.09,-95.71,1987,24242
USA,231,United States of America,2543,"Sweeteners, Other",5142,Food,1000 tonnes,37.09,-95.71,1987,7525
USA,231,United States of America,2605,"Vegetables, Other",5142,Food,1000 tonnes,37.09,-95.71,1987,17447
USA,231,United States of America,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,37.09,-95.71,1987,15035
BGD,16,Bangladesh,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,23.68,90.36,1988,18295
BGD,16,Bangladesh,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,23.68,90.36,1988,15289
BRA,21,Brazil,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,-14.24,-51.93,1988,19416
BRA,21,Brazil,2514,Maize and products,5521,Feed,1000 tonnes,-14.24,-51.93,1988,19081
BRA,21,Brazil,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,-14.24,-51.93,1988,12050
BRA,21,Brazil,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,-14.24,-51.93,1988,12050
BRA,21,Brazil,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,-14.24,-51.93,1988,14855
BRA,21,Brazil,2943,Meat,5142,Food,1000 tonnes,-14.24,-51.93,1988,6473
BRA,21,Brazil,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-14.24,-51.93,1988,15862
BRA,21,Brazil,2924,Alcoholic Beverages,5142,Food,1000 tonnes,-14.24,-51.93,1988,4441
BRA,21,Brazil,2656,Beer,5142,Food,1000 tonnes,-14.24,-51.93,1988,3640
CHN,41,"China, mainland",2918,Vegetables,5142,Food,1000 tonnes,35.86,104.2,1988,110505
CHN,41,"China, mainland",2605,"Vegetables, Other",5142,Food,1000 tonnes,35.86,104.2,1988,100127
CHN,41,"China, mainland",2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,35.86,104.2,1988,189180
CHN,41,"China, mainland",2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,35.86,104.2,1988,62521
CHN,41,"China, mainland",2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,35.86,104.2,1988,14279
CHN,41,"China, mainland",2514,Maize and products,5521,Feed,1000 tonnes,35.86,104.2,1988,48000
CHN,41,"China, mainland",2511,Wheat and products,5142,Food,1000 tonnes,35.86,104.2,1988,84575
CHN,41,"China, mainland",2943,Meat,5142,Food,1000 tonnes,35.86,104.2,1988,24464
CHN,41,"China, mainland",2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,35.86,104.2,1988,90217
CHN,41,"China, mainland",2907,Starchy Roots,5521,Feed,1000 tonnes,35.86,104.2,1988,53407
CHN,41,"China, mainland",2924,Alcoholic Beverages,5142,Food,1000 tonnes,35.86,104.2,1988,14030
CHN,41,"China, mainland",2531,Potatoes and products,5142,Food,1000 tonnes,35.86,104.2,1988,12178
CHN,41,"China, mainland",2733,Pigmeat,5142,Food,1000 tonnes,35.86,104.2,1988,19804
CHN,41,"China, mainland",2960,"Fish, Seafood",5142,Food,1000 tonnes,35.86,104.2,1988,10811
CHN,41,"China, mainland",2656,Beer,5142,Food,1000 tonnes,35.86,104.2,1988,6533
CHN,41,"China, mainland",2625,"Fruits, Other",5142,Food,1000 tonnes,35.86,104.2,1988,5825
CHN,41,"China, mainland",2533,Sweet potatoes,5521,Feed,1000 tonnes,35.86,104.2,1988,44000
CHN,41,"China, mainland",2848,Milk - Excluding Butter,5142,Food,1000 tonnes,35.86,104.2,1988,5343
CHN,41,"China, mainland",2948,Milk - Excluding Butter,5142,Food,1000 tonnes,35.86,104.2,1988,5343
CHN,41,"China, mainland",2601,Tomatoes and products,5142,Food,1000 tonnes,35.86,104.2,1988,6063
CHN,41,"China, mainland",2605,"Vegetables, Other",5521,Feed,1000 tonnes,35.86,104.2,1988,1564
CHN,41,"China, mainland",2918,Vegetables,5521,Feed,1000 tonnes,35.86,104.2,1988,1564
CHN,41,"China, mainland",2744,Eggs,5142,Food,1000 tonnes,35.86,104.2,1988,6271
CHN,41,"China, mainland",2949,Eggs,5142,Food,1000 tonnes,35.86,104.2,1988,6271
CHN,41,"China, mainland",2617,Apples and products,5142,Food,1000 tonnes,35.86,104.2,1988,3560
CHN,41,"China, mainland",2761,Freshwater Fish,5142,Food,1000 tonnes,35.86,104.2,1988,4421
CHN,41,"China, mainland",2734,Poultry Meat,5142,Food,1000 tonnes,35.86,104.2,1988,2734
CHN,41,"China, mainland",2611,"Oranges, Mandarines",5142,Food,1000 tonnes,35.86,104.2,1988,2202
CHN,41,"China, mainland",2602,Onions,5142,Food,1000 tonnes,35.86,104.2,1988,4316
CHN,41,"China, mainland",2532,Cassava and products,5521,Feed,1000 tonnes,35.86,104.2,1988,847
CHN,41,"China, mainland",2961,"Aquatic Products, Other",5142,Food,1000 tonnes,35.86,104.2,1988,1454
CHN,41,"China, mainland",2767,"Molluscs, Other",5142,Food,1000 tonnes,35.86,104.2,1988,2329
CHN,41,"China, mainland",2775,Aquatic Plants,5142,Food,1000 tonnes,35.86,104.2,1988,1429
EGY,59,Egypt,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,26.82,30.8,1988,12667
EGY,59,Egypt,2918,Vegetables,5142,Food,1000 tonnes,26.82,30.8,1988,8583
ESP,203,Spain,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,40.46,-3.75,1988,14097
IDN,101,Indonesia,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-0.79,113.92,1988,31804
IDN,101,Indonesia,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,-0.79,113.92,1988,25121
IDN,101,Indonesia,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,-0.79,113.92,1988,4919
IND,100,India,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,20.59,78.96,1988,137361
IND,100,India,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,20.59,78.96,1988,42125
IND,100,India,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,20.59,78.96,1988,42125
IND,100,India,2918,Vegetables,5142,Food,1000 tonnes,20.59,78.96,1988,43470
IND,100,India,2511,Wheat and products,5142,Food,1000 tonnes,20.59,78.96,1988,45075
IND,100,India,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,20.59,78.96,1988,65062
IND,100,India,2605,"Vegetables, Other",5142,Food,1000 tonnes,20.59,78.96,1988,37712
IND,100,India,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,20.59,78.96,1988,20895
IND,100,India,2907,Starchy Roots,5142,Food,1000 tonnes,20.59,78.96,1988,16501
IND,100,India,2531,Potatoes and products,5142,Food,1000 tonnes,20.59,78.96,1988,10161
IND,100,India,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,20.59,78.96,1988,9829
IND,100,India,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,20.59,78.96,1988,14913
IND,100,India,2615,Bananas,5142,Food,1000 tonnes,20.59,78.96,1988,4791
IND,100,India,2625,"Fruits, Other",5142,Food,1000 tonnes,20.59,78.96,1988,12015
IND,100,India,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,20.59,78.96,1988,5305
IND,100,India,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,20.59,78.96,1988,5305
IND,100,India,2601,Tomatoes and products,5142,Food,1000 tonnes,20.59,78.96,1988,2792
IRN,102,Iran (Islamic Republic of),2918,Vegetables,5142,Food,1000 tonnes,32.43,53.69,1988,5323
IRN,102,Iran (Islamic Republic of),2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,32.43,53.69,1988,10901
IRN,102,Iran (Islamic Republic of),2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,32.43,53.69,1988,5981
MEX,138,Mexico,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,23.63,-102.55,1988,10632
MEX,138,Mexico,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,23.63,-102.55,1988,14689
NGA,159,Nigeria,2907,Starchy Roots,5142,Food,1000 tonnes,9.08,8.68,1988,11788
NGA,159,Nigeria,2907,Starchy Roots,5521,Feed,1000 tonnes,9.08,8.68,1988,7016
NGA,159,Nigeria,2532,Cassava and products,5521,Feed,1000 tonnes,9.08,8.68,1988,5188
NGA,159,Nigeria,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,9.08,8.68,1988,11212
NGA,159,Nigeria,2532,Cassava and products,5142,Food,1000 tonnes,9.08,8.68,1988,8358
NGA,159,Nigeria,2535,Yams,5142,Food,1000 tonnes,9.08,8.68,1988,3195
PAK,165,Pakistan,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,30.38,69.35,1988,11430
PAK,165,Pakistan,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,30.38,69.35,1988,11430
PAK,165,Pakistan,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,30.38,69.35,1988,14119
PAK,165,Pakistan,2511,Wheat and products,5142,Food,1000 tonnes,30.38,69.35,1988,10982
PHL,171,Philippines,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,12.88,121.77,1988,7815
TUR,223,Turkey,2918,Vegetables,5142,Food,1000 tonnes,38.96,35.24,1988,10350
USA,231,United States of America,2514,Maize and products,5521,Feed,1000 tonnes,37.09,-95.71,1988,99921
USA,231,United States of America,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,37.09,-95.71,1988,122878
USA,231,United States of America,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,37.09,-95.71,1988,63388
USA,231,United States of America,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,37.09,-95.71,1988,63388
USA,231,United States of America,2918,Vegetables,5142,Food,1000 tonnes,37.09,-95.71,1988,26428
USA,231,United States of America,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,37.09,-95.71,1988,25690
USA,231,United States of America,2943,Meat,5142,Food,1000 tonnes,37.09,-95.71,1988,28406
USA,231,United States of America,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,37.09,-95.71,1988,29501
USA,231,United States of America,2924,Alcoholic Beverages,5142,Food,1000 tonnes,37.09,-95.71,1988,27981
USA,231,United States of America,2511,Wheat and products,5142,Food,1000 tonnes,37.09,-95.71,1988,19635
USA,231,United States of America,2734,Poultry Meat,5142,Food,1000 tonnes,37.09,-95.71,1988,8922
USA,231,United States of America,2656,Beer,5142,Food,1000 tonnes,37.09,-95.71,1988,24684
USA,231,United States of America,2543,"Sweeteners, Other",5142,Food,1000 tonnes,37.09,-95.71,1988,7817
USA,231,United States of America,2605,"Vegetables, Other",5142,Food,1000 tonnes,37.09,-95.71,1988,15941
USA,231,United States of America,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,37.09,-95.71,1988,15345
BGD,16,Bangladesh,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,23.68,90.36,1989,18629
BGD,16,Bangladesh,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,23.68,90.36,1989,15427
BRA,21,Brazil,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,-14.24,-51.93,1989,20165
BRA,21,Brazil,2514,Maize and products,5521,Feed,1000 tonnes,-14.24,-51.93,1989,19874
BRA,21,Brazil,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,-14.24,-51.93,1989,13650
BRA,21,Brazil,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,-14.24,-51.93,1989,13650
BRA,21,Brazil,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,-14.24,-51.93,1989,16510
BRA,21,Brazil,2943,Meat,5142,Food,1000 tonnes,-14.24,-51.93,1989,7164
BRA,21,Brazil,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-14.24,-51.93,1989,15532
BRA,21,Brazil,2924,Alcoholic Beverages,5142,Food,1000 tonnes,-14.24,-51.93,1989,5061
BRA,21,Brazil,2656,Beer,5142,Food,1000 tonnes,-14.24,-51.93,1989,4240
CHN,41,"China, mainland",2918,Vegetables,5142,Food,1000 tonnes,35.86,104.2,1989,112335
CHN,41,"China, mainland",2605,"Vegetables, Other",5142,Food,1000 tonnes,35.86,104.2,1989,101761
CHN,41,"China, mainland",2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,35.86,104.2,1989,192403
CHN,41,"China, mainland",2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,35.86,104.2,1989,61283
CHN,41,"China, mainland",2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,35.86,104.2,1989,16006
CHN,41,"China, mainland",2514,Maize and products,5521,Feed,1000 tonnes,35.86,104.2,1989,47500
CHN,41,"China, mainland",2511,Wheat and products,5142,Food,1000 tonnes,35.86,104.2,1989,87479
CHN,41,"China, mainland",2943,Meat,5142,Food,1000 tonnes,35.86,104.2,1989,25810
CHN,41,"China, mainland",2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,35.86,104.2,1989,90614
CHN,41,"China, mainland",2907,Starchy Roots,5521,Feed,1000 tonnes,35.86,104.2,1989,58346
CHN,41,"China, mainland",2924,Alcoholic Beverages,5142,Food,1000 tonnes,35.86,104.2,1989,13278
CHN,41,"China, mainland",2531,Potatoes and products,5142,Food,1000 tonnes,35.86,104.2,1989,12503
CHN,41,"China, mainland",2733,Pigmeat,5142,Food,1000 tonnes,35.86,104.2,1989,20817
CHN,41,"China, mainland",2960,"Fish, Seafood",5142,Food,1000 tonnes,35.86,104.2,1989,11498
CHN,41,"China, mainland",2656,Beer,5142,Food,1000 tonnes,35.86,104.2,1989,6395
CHN,41,"China, mainland",2625,"Fruits, Other",5142,Food,1000 tonnes,35.86,104.2,1989,5605
CHN,41,"China, mainland",2533,Sweet potatoes,5521,Feed,1000 tonnes,35.86,104.2,1989,47000
CHN,41,"China, mainland",2848,Milk - Excluding Butter,5142,Food,1000 tonnes,35.86,104.2,1989,5368
CHN,41,"China, mainland",2948,Milk - Excluding Butter,5142,Food,1000 tonnes,35.86,104.2,1989,5368
CHN,41,"China, mainland",2601,Tomatoes and products,5142,Food,1000 tonnes,35.86,104.2,1989,6258
CHN,41,"China, mainland",2605,"Vegetables, Other",5521,Feed,1000 tonnes,35.86,104.2,1989,1466
CHN,41,"China, mainland",2918,Vegetables,5521,Feed,1000 tonnes,35.86,104.2,1989,1466
CHN,41,"China, mainland",2744,Eggs,5142,Food,1000 tonnes,35.86,104.2,1989,6514
CHN,41,"China, mainland",2949,Eggs,5142,Food,1000 tonnes,35.86,104.2,1989,6514
CHN,41,"China, mainland",2617,Apples and products,5142,Food,1000 tonnes,35.86,104.2,1989,3773
CHN,41,"China, mainland",2761,Freshwater Fish,5142,Food,1000 tonnes,35.86,104.2,1989,4760
CHN,41,"China, mainland",2734,Poultry Meat,5142,Food,1000 tonnes,35.86,104.2,1989,2827
CHN,41,"China, mainland",2611,"Oranges, Mandarines",5142,Food,1000 tonnes,35.86,104.2,1989,3999
CHN,41,"China, mainland",2602,Onions,5142,Food,1000 tonnes,35.86,104.2,1989,4316
CHN,41,"China, mainland",2532,Cassava and products,5521,Feed,1000 tonnes,35.86,104.2,1989,2827
CHN,41,"China, mainland",2961,"Aquatic Products, Other",5142,Food,1000 tonnes,35.86,104.2,1989,1661
CHN,41,"China, mainland",2767,"Molluscs, Other",5142,Food,1000 tonnes,35.86,104.2,1989,2181
CHN,41,"China, mainland",2775,Aquatic Plants,5142,Food,1000 tonnes,35.86,104.2,1989,1632
EGY,59,Egypt,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,26.82,30.8,1989,12912
EGY,59,Egypt,2918,Vegetables,5142,Food,1000 tonnes,26.82,30.8,1989,7889
ESP,203,Spain,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,40.46,-3.75,1989,13561
IDN,101,Indonesia,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-0.79,113.92,1989,32395
IDN,101,Indonesia,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,-0.79,113.92,1989,26052
IDN,101,Indonesia,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,-0.79,113.92,1989,4565
IND,100,India,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,20.59,78.96,1989,144533
IND,100,India,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,20.59,78.96,1989,44658
IND,100,India,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,20.59,78.96,1989,44658
IND,100,India,2918,Vegetables,5142,Food,1000 tonnes,20.59,78.96,1989,44280
IND,100,India,2511,Wheat and products,5142,Food,1000 tonnes,20.59,78.96,1989,46806
IND,100,India,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,20.59,78.96,1989,67367
IND,100,India,2605,"Vegetables, Other",5142,Food,1000 tonnes,20.59,78.96,1989,37546
IND,100,India,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,20.59,78.96,1989,22626
IND,100,India,2907,Starchy Roots,5142,Food,1000 tonnes,20.59,78.96,1989,16621
IND,100,India,2531,Potatoes and products,5142,Food,1000 tonnes,20.59,78.96,1989,10823
IND,100,India,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,20.59,78.96,1989,11013
IND,100,India,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,20.59,78.96,1989,17038
IND,100,India,2615,Bananas,5142,Food,1000 tonnes,20.59,78.96,1989,5127
IND,100,India,2625,"Fruits, Other",5142,Food,1000 tonnes,20.59,78.96,1989,12853
IND,100,India,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,20.59,78.96,1989,5548
IND,100,India,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,20.59,78.96,1989,5548
IND,100,India,2601,Tomatoes and products,5142,Food,1000 tonnes,20.59,78.96,1989,4140
IRN,102,Iran (Islamic Republic of),2918,Vegetables,5142,Food,1000 tonnes,32.43,53.69,1989,5557
IRN,102,Iran (Islamic Republic of),2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,32.43,53.69,1989,11286
IRN,102,Iran (Islamic Republic of),2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,32.43,53.69,1989,5647
MEX,138,Mexico,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,23.63,-102.55,1989,11635
MEX,138,Mexico,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,23.63,-102.55,1989,14970
